STOPCODE,stop_name,total_boardings,n_route_dir_qhr_rows
BP6359,CHASE FARM HOSPITAL / MAIN ENTRANCE,0.33238,142
BP636,DEVENISH ROAD,40.17452,80
BP6361,BROADWATER ROAD,23.88384,76
BP6362,SPERLING ROAD,44.019819999999996,76
BP6363,SPERLING ROAD,86.59297,75
BP6364,MOUNT PLEASANT ROAD,152.54389,76
BP6365,MOUNT PLEASANT ROAD,104.34776,75
BP6366,GLOUCESTER ROAD,135.86529,75
BP6367,GLOUCESTER ROAD,71.4751,76
BP6368,DUNLOE AVENUE,36.586549999999995,76
BP6369,HASTINGS ROAD,55.12327,75
BP6370,DOWNHILLS PARK ROAD,23.46259,76
BP6371,HIGHAM ROAD,70.65353,75
BP6372,BELMONT ROAD,28.81996,75
BP6373,DOWNHILLS WAY,32.03879,76
BP6374,LINDEN ROAD,29.045099999999998,75
BP6375,WEST GREEN ROAD,23.13157,76
BP638,SALTER STREET,183.68283,360
BP6381,FLANDERS WAY,27.163809999999998,82
BP6382,BARNABAS ROAD,15.33244,82
BP6383,WICK ROAD / KENWORTHY ROAD,2.1932699999999996,82
BP6386,WESTBURY ROAD,28.84763,79
BP6387,HANGER LANE,97.59322,79
BP6388,WESTBURY ROAD,3.7304099999999996,80
BP6389,FAIRWAY AVENUE,163.61685,76
BP6390,ROXBOURNE MEDICAL CENTRE,46.78049,75
BP6391,DUKE'S PLACE,320.91594,439
BP6395,OLD DEVONSHIRE ROAD,97.84557,73
BP6396,LACEY GREEN / GOODENOUGH WAY,4.8675999999999995,92
BP6397,LIME TREE AVENUE,0.3340299999999998,50
BP6398,THE ADMIRALS WALK,15.20467,91
BP6399,ELLIS ROAD,27.27864,91
BP6400,LACEY GREEN / ELLIS ROAD,8.457429999999999,93
BP6401,TOLLERS LANE / CURLING CLOSE,3.0550799999999994,96
BP6402,TOLLERS LANE / DRIVE ROAD,12.30004,92
BP6407,BRENT CIVIC CENTRE,273.92379,154
BP641,MONKS ORCHARD ROAD,65.57312,158
BP6413,FARTHING WAY,0.056,102
BP6414,CHASE FARM HOSPITAL / MAIN ENTRANCE,0.0,152
BP6416,ABBEY WOOD STATION,3737.56802,571
BP6417,QUEENSBURY MORRISONS,305.59173,178
BP642,WOOD END GREEN ROAD,72.56757,154
BP643,OAKESHOTT AVENUE,25.59133,94
BP6430,SEVEN SISTERS ROAD / NAGS HEAD,386.8098,253
BP6431,CROMWELL ROAD BUS STATION,520.64556,516
BP6432,CROMWELL ROAD BUS STATION,951.22527,445
BP6433,FINCHLEY MEMORIAL HOSPITAL,28.56338,99
BP6434,FELTHAM STATION,374.38895,178
BP6435,FELTHAM STATION,286.25849,172
BP6437,EBURY BRIDGE ROAD,26.94898,246
BP6438,OSIERS ROAD,10.591249999999999,117
BP6439,WANDSWORTH RIVERSIDE QUARTER PIER,30.32247,118
BP644,OAKESHOTT AVENUE,83.44168,95
BP6440,OSIERS ROAD,11.84128,55
BP6445,WINCHMORE HILL ROAD,21.19664,53
BP6446,WINCHMORE HILL ROAD,9.074069999999999,54
BP6447,DENLEIGH GARDENS / ST PAUL'S CHURCH,11.28716,54
BP6448,DENLEIGH GARDENS / ST PAUL'S CHURCH,3.19931,52
BP6449,WINCHMORE HILL STATION,20.08045,53
BP645,THE EARDLEY ARMS,166.74624,236
BP6450,WINCHMORE HILL STATION,26.20868,52
BP6453,FARM ROAD,10.41943,50
BP6454,FARM ROAD,24.40781,54
BP6455,HYDE PARK AVENUE,11.472579999999999,48
BP6456,HYDE PARK AVENUE,36.095890000000004,56
BP6457,THE FAIRWAY,11.52814,46
BP6458,THE FAIRWAY,13.445329999999998,57
BP6459,HEDGE LANE / FIRS LANE,256.35397,118
BP646,SALTWOOD CLOSE,35.19636,59
BP6460,HEDGE LANE / FIRS LANE,64.00671,125
BP6461,GREAT CAMBRIDGE ROAD,76.13051,120
BP6462,GREAT CAMBRIDGE ROAD,16.17022,125
BP6463,NORTH MIDDLESEX HOSPITAL,0.0,55
BP6466,HILLSIDE CRESCENT,2.81472,49
BP6467,HILLSIDE CRESCENT,22.27552,54
BP6468,CONWAY GARDENS,0.9925599999999999,50
BP6469,CONWAY GARDENS,6.39924,54
BP647,VICTORIA STREET,18.17821,74
BP6470,EASTBURY AVENUE,1.8758299999999999,49
BP6471,ORCHARD CRESCENT,62.50599,56
BP6472,ALDERSBROOK AVENUE,4.40586,51
BP6473,TENNISWOOD ROAD,31.69929,56
BP6474,CHURCHBURY CLOSE,14.30181,55
BP6475,ORCHARD WAY,2.5366999999999997,51
BP6476,PEARTREE ROAD,2.25907,55
BP648,ALBERT ROAD / NUXLEY ROAD,65.69964,74
BP6487,TOOTING BROADWAY STATION,662.16319,266
BP649,GRAVEL ROAD,219.72705,75
BP6496,MEADOW VIEW,36.96385,67
BP6497,MEADOW VIEW,15.97926,68
BP6498,ST STEPHENS C OF E PRIMARY SCHOOL,42.26805,76
BP6499,COLE PARK ROAD,20.473489999999998,77
BP650,GRAVEL ROAD,19.18366,76
BP6500,MARLOW CRESCENT,18.55369,77
BP6501,MARLOW CRESCENT,95.26653,81
BP6502,COLE PARK ROAD,49.03714,81
BP6503,ST STEPHEN'S C OF E PRIMARY SCHOOL,11.581449999999998,81
BP6505,SWEDISH SCHOOL LONDON,45.87109,82
BP6506,GRASSMERE AVENUE,47.686679999999996,73
BP6507,GRASSMERE AVENUE,49.09138,78
BP6508,EDGWARE ROAD,21.869539999999997,190
BP6514,ALDWYCH / AUSTRALIA HOUSE,89.99947,491
BP6515,ALDWYCH / BUSH HOUSE,780.4021,339
BP6516,ALDWYCH / DRURY LANE,221.95883,408
BP6517,ALDWYCH / DRURY LANE,6332.20627,763
BP653,HIGHGATE SCHOOL / HAMPSTEAD LANE,413.72821,95
BP6530,CUSTOM HOUSE STATION,419.93539,84
BP6531,CIVIC STREET,141.2729,76
BP6536,WESTCROFT SQUARE,245.58097,347
BP6538,STRATFORD INTERNATIONAL STATION,699.94946,81
BP6539,STRATFORD INTERNATIONAL STATION,8.752229999999999,170
BP6540,GAYTON ROAD / ABBEY WOOD STATION,12.81047,184
BP6547,MULBERRY WAY,6.776229999999999,81
BP6548,MULBERRY WAY,28.57641,80
BP6549,CHURCH MANORWAY / WAR MEMORIAL,118.53114000000001,81
BP655,VANBRUGH PARK ROAD,31.63543,76
BP6550,CHURCH MANORWAY / WAR MEMORIAL,328.6608,80
BP6551,CHURCH MANORWAY / VIKING WAY,10.605799999999999,81
BP6552,CHURCH MANORWAY / VIKING WAY,22.21816,79
BP6553,ERITH QUARRY / FRASER ROAD,162.05319,161
BP6556,DARTFORD STATION,2048.29257,221
BP6557,CONSTANCE GROVE,384.67118,224
BP6558,ROYAL CREST AVENUE,163.51589,166
BP656,VANBRUGH PARK ROAD,33.06525,75
BP6561,BERKELEY AVENUE,99.1413,78
BP6562,BERKELEY AVENUE,128.84776,79
BP6568,MONIER BRIDGE,5.753869999999999,73
BP6569,MONIER BRIDGE,7.45031,76
BP657,SANDERSTEAD METHODIST CHURCH,26.33586,78
BP6570,MONIER ROAD,15.73068,73
BP6571,MONIER ROAD,25.32685,76
BP6578,BRENT CROSS WEST STATION,6.023089999999999,154
BP658,EARDLEY ROAD,150.04117,153
BP659,LONDON ROAD,8.22058,71
BP660,SOUTHEND LANE,244.76829,352
BP661,SOUTHEND LANE,1076.19519,347
BP662,THE CATFORD BROADWAY,413.71107,165
BP663,BEXLEYHEATH LIBRARY,553.78803,270
BP665,ROKEBY SCHOOL,291.00779,423
BP671,BECKENHAM JUNCTION STATION,262.83525000000003,227
BP672,SYDENHAM STATION / WESTWOOD HILL,107.13349,155
BP675,BOSWORTH ROAD,15.9475,92
BP678,CASTLEVIEW GARDENS,11.459909999999999,159
BP681,LAUREL LANE PRIMARY SCHOOL,83.22408,78
BP683,UPPER GREEN EAST,823.99194,188
BP685,ST MICHAEL'S CHURCH,106.59848,95
BP686,FULHAM ROAD / BEAUFORT STREET,328.68745,338
BP688,CHURCH GREEN,68.32431,235
BP689,CHURCH GREEN,205.46314,239
BP691,TYLNEY ROAD,79.33275,76
BP692,HAWTHORNE ROAD,74.94571,76
BP693,CLARENCE ROAD,17.03836,76
BP694,CLARENCE ROAD,40.75409,74
BP695,THE AVENUE / BEACONSFIELD ROAD,12.807849999999998,76
BP696,THE AVENUE / BEACONSFIELD ROAD,42.13054,74
BP697,THE LORD HOMESDALE,126.25814,75
BP699,LINK WAY,59.8802,76
BP700,LINK WAY,14.680319999999998,74
BP701,TURPINGTON LANE COMMUNITY CENTRE,15.73358,74
BP702,TURPINGTON LANE COMMUNITY CENTRE,48.38593,76
BP703,LAVENDER CLOSE,34.77619,74
BP704,WOODSIDE ROAD,5.62243,74
BP705,WOODSIDE ROAD,6.67578,75
BP706,PARK HILL,38.8506,75
BP707,PARK HILL,24.678729999999998,76
BP708,LIME CLOSE,45.69374,137
BP710,THE LORD HOMESDALE,22.00438,76
BP711,OLD HOMESDALE ROAD,68.13468,76
BP712,GREAT ELMS ROAD,127.18757000000001,76
BP713,GREAT ELMS ROAD,32.52001,76
BP714,BLENHEIM ROAD,5.9743699999999995,76
BP715,BLENHEIM ROAD,22.042749999999998,75
BP716,FELTHAM YOUNG OFFENDERS INSTITUTE,61.41221,151
BP720,SOUTH HARROW BUS STATION,223.75591,146
BP721,SOUTH HARROW BUS STATION,332.31862,153
BP722,SOUTH HARROW BUS STATION,0.0,154
BP724,ELECTRIC LANE,284.45329,74
BP726,NORTH WOOLWICH FERRY,0.0,82
BP727,CONSTANCE STREET,103.99133,178
BP728,CHAUNTLER CLOSE / CUNDY PARK,265.28021,520
BP729,KILMORIE ROAD,283.33943,176
BP731,NORTH CHEAM / SAINSBURY'S,133.84598,164
BP732,TURPINGTON LANE / BROMLEY COMMON,48.16246,76
BP733,HAWTHORNE ROAD,28.11982,74
BP734,OLD HOMESDALE ROAD,16.288059999999998,76
BP737,WALLBUTTON ROAD,50.61777,81
BP738,WALLBUTTON ROAD,20.23168,84
BP739,MANOR ROAD,90.38127,116
BP740,MANOR ROAD / GRANGE HILL STATION,4.393999999999999,131
BP741,HAREFIELD WEST / BELFRY AVENUE,32.55818,61
BP744,TYRWHITT ROAD,6.435809999999999,81
BP745,TYRWHITT ROAD,26.78279,83
BP747,CONSTANCE STREET,117.58639,172
BP750,LITTLE PARK GARDENS,0.0,256
BP751,STANDARD ROAD,15.72147,71
BP752,BASHLEY ROAD,43.57637,69
BP753,TOLLINGTON PARK,868.13913,241
BP754,UNIVERSITY OF CUMBRIA IN LONDON,425.20965,287
BP755,UNIVERSITY OF CUMBRIA IN LONDON,384.15943,278
BP756,STRATHEDEN ROAD / SHOOTERS HILL ROAD,54.51472,249
BP758,RON LEIGHTON WAY,247.32991,248
BP759,RON LEIGHTON WAY,858.92589,412
BP760,BRUNEL UNIVERSITY SPORTS PARK,84.43966999999999,303
BP761,KINGSTON LANE / PENTECOSTAL CHURCH,43.310759999999995,307
BP764,CROYDON BOWLING CLUB,36.271429999999995,240
BP765,CAMDEN HIGH STREET,424.64952,206
BP770,GALLIONS REACH ROUNDABOUT,40.48629,279
BP771,FERNDALE STREET,56.064209999999996,271
BP773,CLEGG STREET,211.14729,79
BP774,BELMONT ROAD,3.748309999999999,308
BP776,RAINHAM TESCO,1699.6052,455
BP777,MAY ROAD,2.9805099999999998,77
BP778,MAY ROAD,44.16712,75
BP779,CHINGFORD HALL ESTATE,96.6839,154
BP780,PARKLANDS,66.67524,74
BP781,NEWHAM TOWN HALL,1661.02725,350
BP782,POPLAR / ALL SAINTS CHURCH,0.0,83
BP783,WOODFIELD AVENUE,63.74234,72
BP786,ST ALBAN'S CHURCH,57.2819,77
BP787,COLDHARBOUR LIBRARY,63.82849,77
BP788,CROUCH CROFT,26.03896,77
BP789,ALTASH GARDENS,28.24098,78
BP790,PARTRIDGE GREEN,69.59716,78
BP791,COLDHARBOUR LIBRARY,101.43488,78
BP792,ST JOSEPH'S CHURCH,50.591969999999996,78
BP793,ST JOSEPH'S CHURCH,30.179589999999997,78
BP794,SUNDRIDGE PARK STATION,80.65113,78
BP795,BAYTREE CLOSE,18.13005,78
BP796,HILL BROW,107.7513,79
BP797,BAYTREE CLOSE,26.546229999999998,79
BP798,HILL BROW,85.96511,78
BP799,WOOD LODGE GARDENS,11.35093,79
BP800,SUNDRIDGE PARK STATION,32.76545,78
BP801,BOUGHTON AVENUE,52.15617,78
BP802,BOUGHTON AVENUE,32.22631,78
BP803,WOOD LODGE GARDENS,38.82797,77
BP806,SCOTTS PARK SCHOOL,17.66853,78
BP807,SCOTTS PARK SCHOOL,35.21461,78
BP810,PLAISTOW GROVE,66.2588,78
BP811,PLAISTOW GROVE,18.89048,78
BP813,THE MOUNT,42.54631,71
BP815,LEWISHAM STATION   / LOAMPIT VALE,1405.06374,551
BP817,GROVE PARK BUS STATION,0.0,159
BP818,ST GEORGE'S HOSP / KNIGHTSBRIDGE WING,16.36283,153
BP819,RUTHERFORD WAY,4.986539999999999,78
BP820,RUTHERFORD WAY,22.46079,77
BP821,FULTON ROAD,114.97715000000001,77
BP822,FULTON ROAD,13.71682,78
BP825,WOODMANSTERNE STATION,51.27812,73
BP831,CONWAY ROAD,62.24594,154
BP833,ROWLEY GARDENS,52.02133,280
BP834,ABBOTSBURY ROAD,37.34791,55
BP835,THE WILLOWS,33.88748,57
BP836,THE WILLOWS,14.493689999999999,52
BP837,ABBOTSBURY ROAD,41.78782,56
BP842,ROWLEY GARDENS,106.61254,271
BP843,KENSINGTON ROAD / ROYAL ALBERT HALL,5.9809399999999995,76
BP847,GREEN LANE / RALEIGH ROAD,293.74835,238
BP848,SUNDORNE ROAD,37.82746,78
BP849,CHERTSEY ROAD,82.74443,81
BP850,ST MATTHEW'S CHURCH,70.17672,77
BP851,UNION STREET,994.54483,389
BP854,ORCHARD LANE,87.51164,78
BP855,SPENCER ROAD,71.96692,77
BP856,FOUNTAIN ROAD / GARRATT LANE,45.375009999999996,394
BP858,PRINCE REGENT BUS STATION,0.0,78
BP859,PRINCE REGENT BUS STATION,405.73496,257
BP860,PRINCE REGENT BUS STATION,96.00479,79
BP861,PRINCE REGENT BUS STATION,238.95458,256
BP862,DUNSTER CLOSE,4.11797,61
BP863,DUNSTER CLOSE,2.8027999999999995,59
BP864,NEW PARK ROAD,6.301839999999999,59
BP865,DENHAM STATION,141.64314,64
BP866,RONAN WAY,9.9103,67
BP868,SOUTHLANDS ROAD,22.29901,67
BP869,OAKSIDE,23.47739,70
BP870,KNIGHTON WAY LANE,5.10203,64
BP871,OXFORD GARDENS,54.55977,68
BP872,OAKSIDE,19.65778,65
BP873,KNIGHTON WAY LANE,9.987499999999999,70
BP874,VILLAGE ROAD,7.193639999999999,66
BP875,VILLAGE ROAD,3.1836599999999997,70
BP876,TILEHOUSE LANE,1.25379,72
BP877,TILEHOUSE LANE,6.86657,65
BP878,PRINCESS ALICE,354.76233,248
BP879,TRUESDALE DRIVE,31.82149,66
BP880,TRUESDALE DRIVE,24.429009999999998,70
BP881,BROADWATER LOCK / GRAND UNION CANAL,18.67326,65
BP882,TOTTENHAM CT RD STN  / NEW OXFORD ST,2532.37974,326
BP883,TOTTENHAM COURT ROAD,0.0,131
BP884,BROADWATER LOCK / GRAND UNION CANAL,3.1734799999999996,72
BP885,LINK WAY,11.41499,72
BP886,SAVAY LANE,24.75711,64
BP887,DENHAM STATION,36.90064,72
BP888,STATION ROAD,70.64368,77
BP889,STATION ROAD,141.58359,77
BP892,LONDON BRIDGE,1376.67966,403
BP893,GAYTON ROAD,4.85258,67
BP894,NEW PARK ROAD,38.12452,50
BP899,FEATHERBED LANE,128.58809,120
BP900,MOLESWORTH STREET,14.66988,160
BP904,COULSDON ROAD / LACEY DRIVE,126.58324999999999,126
BP905,COULSDON COMMON / THE FOX,35.96636,128
BP906,HAMBLEDON ROAD,76.20004,128
BP907,CATERHAM-ON-THE-HILL / TESCO,236.78788,129
BP908,WINDMILL CLOSE,172.52912,129
BP909,HAWARDEN ROAD,39.76958,129
BP910,COURT ROAD,68.46722,127
BP911,WESTWAY COMMON,63.67568,125
BP912,WESTWAY,176.33654,249
BP913,CATERHAM-ON-THE-HILL / TESCO,12.741999999999999,123
BP914,COULSDON ROAD / LACEY DRIVE,46.02022,77
BP915,COULSDON COMMON / THE FOX,9.78056,127
BP916,HAWARDEN ROAD,5.820809999999999,125
BP917,THE CROSSWAYS,43.14597,127
BP918,TAUNTON LANE,19.00536,77
BP920,ENFIELD POLICE STATION,67.50628999999999,147
BP921,VISTA DRIVE,18.8001,80
BP922,RUSKIN ROAD,82.08781,73
BP923,RUSKIN ROAD,29.6135,75
BP924,YEATS CLOSE,16.352719999999998,152
BP925,CLOCK TOWER INDUSTRIAL ESTATE,50.5974,74
BP926,SALISBURY HALL SAINSBURY'S,183.72799,272
BP929,TREATY CENTRE,1486.25097,378
BP930,THE BELL,2248.92427,484
BP931,THE BELL,187.68098,640
BP933,BANK STATION  / PRINCES STREET,528.73256,259
BP934,LESLIE GROVE,485.53235,317
BP935,HERON FLIGHT AVENUE,107.47164000000001,81
BP937,HEATH ROAD,29.39807,75
BP938,HEATH ROAD,22.242559999999997,74
BP939,NEW CLOSE,186.41129,177
BP940,VICTORIA PARK,93.91484,175
BP941,POWNALL GARDENS,129.33757,168
BP942,FIVE ARCHES BUSINESS ESTATE,58.79499,139
BP944,MARYLAND STATION,33.91803,76
BP945,SHORE GROVE,0.10936,81
BP946,THE DRIVE,2.3553699999999997,75
BP947,CHURCHFIELDS AVENUE,45.32559,83
BP948,VIOLA AVENUE,29.20518,76
BP950,CRANE VALLEY WALKWAY,14.58048,74
BP953,HARE STREET,534.05815,242
BP956,POWIS STREET,89.91618,242
BP957,UXBRIDGE COLLEGE,81.31017,74
BP958,ENFIELD RETAIL PARK,221.06999,159
BP960,WOOD GREEN SHOPPING CITY,283.74304,467
BP962,AVENUE ROAD,38.29381,96
BP963,LYNTON ROAD,40.45875,80
BP964,NORBITON STATION,141.18338,253
BP965,HACKNEY WICK / TROWBRIDGE ROAD,37.02381,163
BP966,HACKNEY WICK / TROWBRIDGE ROAD,277.64116,160
BP969,ELDON STREET,0.7702199999999997,79
BP971,SOUTH KENTON STATION,72.41157,74
BP972,SOUTH KENTON STATION,166.06847,78
BP973,STRATFORD BUS STATION,7400.85577,269
BP974,STRATFORD BUS STATION,654.00917,182
BP975,STRATFORD BUS STATION,1414.14188,420
BP976,STRATFORD BUS STATION,5376.32719,274
BP978,NEWBURY ROAD / COMPASS CENTRE,4.50215,22
BP982,CROSS WAY,111.49385,159
BP984,MOUNT VERNON HOSPITAL,344.93296,225
BP988,SYON LANE STATION,33.23477,66
BP989,SYON LANE STATION,11.08685,72
BP991,TACHBROOK ROAD,198.67007,82
BP994,HESA ROAD,794.73181,260
BP998,BROOK CRESCENT,188.49025,236
BP999,GARLAND ROAD CLINIC,32.14488,158
C10,MILVERTON ROAD,16.788249999999998,78
C101,BELL ROAD,138.86563,76
C12,IKEA BRENT PARK / PANTHER DRIVE,275.98346,309
C122,NORTHWICK PARK HOSPITAL SOCIAL CLUB,51.39794,315
C13,THIRD WAY,181.40856,231
C17,HOOK PARADE,160.64807,148
C18,LAVENDER RISE / STOCKLEY ROAD,72.36866,77
C2,PENTLAND ROAD,164.79807,164
C25,EALING HOSPITAL,338.00588,154
C3,QUEEN'S PARK STN   / VICTORIA ROAD,271.19653,79
C30,EALING HOSPITAL,333.62775,159
C35,MANOR HOUSE DRIVE,39.64652,78
C4,QUEEN'S PARK STN   / VICTORIA ROAD,78.72289,78
C40,MANOR HOUSE DRIVE,49.76927,78
C5,BROOKSVILLE AVENUE,53.492219999999996,78
C50,CONEY GREEN,134.08448,183
C57,RUISLIP MANOR STATION,101.21159,66
C58,RUISLIP MANOR STATION,25.32902,71
C59,FRANCIS ROAD,11.30875,71
C6,BROOKSVILLE AVENUE,117.4676,79
C60,FRANCIS ROAD,32.93827,70
C61,THE CHASE,18.187269999999998,69
C62,THE CHASE,17.56679,72
C63,ST LAWRENCE'S CHURCH,37.33985,69
C64,HIGH ROAD EASTCOTE,31.83306,65
C65,HIGH ROAD EASTCOTE,44.14584,72
C66,YEOMANS ACRE,3.3128099999999994,66
C67,FORE STREET,66.95932,71
C68,HUME WAY,70.9418,71
C69,HUME WAY,58.84196,66
C7,BRONDESBURY PARK STN  / THE AVENUE,91.37714,78
C74,HANNAH CLOSE,283.86139000000003,157
C75,LAVENDER RISE / STOCKLEY ROAD,96.2977,77
C77,MULBERRY PARADE,70.32567999999999,77
C8,BRONDESBURY PARK STN  / THE AVENUE,68.6137,78
C83,CHESTNUT AVENUE,144.69033,79
C85,BALMORAL COURT,38.36188,89
C86,HANNAH CLOSE,76.30797,156
C88,BRYONY ROAD,63.29797,75
C89,QUEENS PARK RANGERS FOOTBALL STADIUM,103.86861,152
C9,MILVERTON ROAD,29.76727,77
C90,MANDELA CLOSE,118.91107,152
C91,WORMHOLT ROAD,64.95403,74
C93,HILLARY ROAD,0.38627,79
C95,FEATHERSTONE ROAD,9.08485,79
C96,FEATHERSTONE ROAD,159.92799,78
C98,WALTHAM ROAD,208.41065,413
CW1,REDCROFT ROAD,125.43954000000001,79
CW10,PIELD HEATH AVENUE,70.53004,219
CW11,GROSVENOR CRESCENT,66.68165,78
CW12,GROSVENOR CRESCENT,25.81155,79
CW13,HARROW ROAD,181.27549,151
CW14,HARROW ROAD,230.95385,153
CW15,COLYTON CLOSE,116.73234,152
CW16,COLYTON CLOSE,46.7833,151
CW17,ALDENHAM DRIVE,30.86713,77
CW18,ALDENHAM DRIVE,13.92182,77
CW19,UXBRIDGE COLLEGE,28.08251,77
CW2,GOLF LINKS ESTATE,122.72678,79
CW20,WESTWAY,477.01259,400
CW25,HAVEN GRN / EALING BROADWAY STN,0.0,240
CW26,EALING BROADWAY STATION,2117.62303,194
CW27,BRICK LANE,147.69182,80
CW29,BERRYDALE ROAD,43.65933,81
CW3,REDCROFT ROAD,76.31535,78
CW33,PADDINGTON CLOSE,19.31867,81
CW34,HOTSPUR ROAD,57.974450000000004,79
CW35,KNATCHBULL ROAD,93.41275999999999,151
CW36,WINCHELSEA ROAD / HARLESDEN STATION,69.50635,151
CW37,WINCHELSEA ROAD / HARLESDEN STATION,374.1565,152
CW39,ASPEN LANE,47.80089,81
CW4,GOLF LINKS ESTATE,56.34082,78
CW43,FIFTH WAY,24.523529999999997,229
CW44,ATLAS ROAD,16.763109999999998,229
CW45,CAREY WAY,73.55866,228
CW46,STONE CLOSE,34.71929,81
CW47,ROBERTS CLOSE,19.47665,81
CW48,ROBERTS CLOSE,37.16715,78
CW49,STONE CLOSE,35.53613,79
CW5,WIDMORE ROAD,207.16075,76
CW53,GREENFORD POLICE STATION,46.59829,74
CW54,KENSINGTON ROAD / RUISLIP ROAD,52.08797,78
CW55,ELM TREE CLOSE,75.57738,77
CW56,ELM TREE CLOSE,60.79765,79
CW57,KENSINGTON ROAD / RUISLIP ROAD,19.36518,79
CW58,SOUTHALL TOWN HALL,956.07544,331
CW59,GLACIER WAY,0.0,154
CW6,WIDMORE ROAD,69.87559,77
CW60,ALPERTON SAINSBURY'S,204.02056,146
CW61,ALPERTON SAINSBURY'S,1539.31247,250
CW63,ROSEMONT ROAD,25.05414,170
CW64,ROSEMONT ROAD,763.6375,169
CW7,MICAWBER AVENUE,52.308789999999995,224
CW8,PIELD HEATH AVENUE,19.043369999999996,222
CW9,MICAWBER AVENUE,104.14889,216
FC03,ILFORD STATION,1844.0406,470
FC04,HAINAULT STREET,1611.75055,713
FC05,BILLET LANE,388.74641,306
FC08,CROSSHARBOUR STATION,1.3685100000000001,249
FC12,JANSON ROAD,685.44274,200
FC15,PEEL DRIVE,1.2088599999999998,90
FC16,CLAYBURY BROADWAY,2.1984999999999997,87
FC17,MILE END STATION / MILE END ROAD,1993.48076,328
FC18,STRAIT ROAD / EAST HAM MANOR WAY,2.0319999999999996,71
FC19,RENFREW CLOSE,22.66848,71
FC20,CAMPION CLOSE,2.9676499999999995,71
FC21,STRAIT ROAD / STANSFELD ROAD,2.5816499999999993,71
FC22,STRAIT ROAD / STANSFELD ROAD,0.7682199999999998,71
FC23,WILL THORNE PAVILION,26.22221,71
FC24,WILL THORNE PAVILION,56.22258,72
FC25,FULMER ROAD,16.719359999999998,71
FC26,FULMER ROAD,20.050159999999998,72
FC27,NORTH WOOLWICH FERRY,73.74472,176
FC28,CUSTOM HOUSE STATION,179.40426,282
FC29,CUSTOM HOUSE STATION,730.32921,195
FC30,HERON QUAYS,8.669599999999999,82
FC36,JAKE RUSSELL WALK,8.07162,71
FC39,ILFORD STATION,2978.5979,328
FC40,HIGH ROAD ILFORD,1774.48987,702
FC41,HAINAULT STREET,1948.43802,512
FC42,BEAL ROAD,866.57571,524
FC44,ILFORD / CHAPEL ROAD,3821.90497,897
FC45,HAINAULT STREET,2556.12877,418
FC46,ILFORD STATION,50.42419999999999,384
FC52,ST PETER & ST PAUL CHURCH,105.56832,96
FC53,WINSTON WAY PRIMARY SCHOOL,382.30803,427
FC54,RONEO CORNER / TESCO,277.74967,172
FC60,REDBRIDGE CENTRAL LIBRARY,2762.70405,1219
FC63,HALL ROAD,35.13661,75
FC64,SOMERVILLE ROAD,17.73403,76
FC66,LITTLE HEATH,4.533459999999999,138
FC67,HAYWARDS CLOSE,179.67617,131
FC68,GROVE ROAD,326.85290000000003,76
FC69,HAWKRIDGE CLOSE,137.43781,76
FC70,GOODMAYES TESCO,134.26342,97
FC72,KHARTOUM ROAD,16.0629,85
FC73,THE AVENUE,75.21047,235
FC76,HERON QUAYS,69.1719,77
FC80,SOUTH GROVE,233.03725,313
FC85,CHINGFORD MOUNT,679.8488600000001,168
FC86,EAGLE POND,21.26249,63
FC87,EAGLE POND,20.672259999999998,66
FC88,THE FOREST,6.989159999999999,60
FC89,THE FOREST,22.81908,66
FC90,CHURCHILL MEMORIAL,22.60813,171
FC98,ADMIRALS WAY,6.835149999999998,82
FC99,ADMIRALS WAY,159.84694,77
FL001,MATTHIAS ROAD,166.61242000000001,85
FL002,MATTHIAS ROAD,171.11992,83
FL003,BOLEYN ROAD,54.57291,85
FL004,BOLEYN ROAD,137.06415,83
FL005,HOMERTON HOSPITAL / HOMERTON ROW,221.93243,489
FL009,WEST STREET,470.15619,186
FL010,WADHAM ROAD,49.87045,77
FL011,LEYTON GREEN,242.82847,76
FL012,NIGHTINGALE ROAD,128.25511,81
FW1,KINGSGATE ROAD,225.07142,94
FW10,POPLAR COURT,249.42738,157
FW15,BUSHY PARK ROAD,19.90749,36
FW16,BUSHY PARK ROAD,12.447629999999998,42
FW17,SHAEF WAY,8.47448,36
FW18,SHAEF WAY,9.58447,44
FW19,MADDISON CLOSE,4.32355,33
FW21,SOUTH ROAD / FULWELL,227.35577,222
FW25,WHITTON LIBRARY,12.18353,41
FW26,WHITTON LIBRARY,58.894330000000004,46
FW28,TWICKENHAM STADIUM,128.57412,222
FW29,VARSITY DRIVE,0.83062,45
FW30,VARSITY DRIVE,8.4373,47
FW31,BARNES POND,89.87044,306
FW35,SHEEN LANE / MORTLAKE STATION,54.548829999999995,187
FW36,CLIFFORD AVENUE,82.60064,186
FW37,COURTLANDS AVENUE,0.11069,80
FW38,COURTLANDS AVENUE,15.43236,79
FW44,SHEEN LANE / MORTLAKE STATION,72.66899,179
FW45,ROSEMARY LANE,65.53998,179
FW46,CLIFFORD AVENUE,154.36898,179
FW49,STEWART CLOSE,52.38146,81
FW5,ARRAGON ROAD,64.61791,142
FW51,GREEN LANE,53.80539,81
FW52,HANWORTH WAR MEMORIAL,52.92436,83
FW54,MANOR ROAD / SAINSBURY'S,29.84082,80
H371,ISLEWORTH STATION  / RENNELS WAY,81.60773,148
