config,seeds,n_seeds,borough,n_test,model,WMAPE,RMSE,MAE
vc_ai23_osm,42,1,Hackney,442,HistAvg,0.2663,0.1007,0.0783
vc_ai23_osm,42,1,Hackney,442,RF,0.2557,0.097,0.0752
vc_ai23_osm,42,1,Hackney,442,MLP,0.2607,0.0978,0.0766
vc_ai23_osm,42,1,Hackney,442,GATv2,0.3749,0.1433,0.1102
vc_ai23_osm,42,1,Hammersmith and Fulham,276,HistAvg,0.3077,0.1033,0.0796
vc_ai23_osm,42,1,Hammersmith and Fulham,276,RF,0.3021,0.1031,0.0781
vc_ai23_osm,42,1,Hammersmith and Fulham,276,MLP,0.3374,0.1152,0.0873
vc_ai23_osm,42,1,Hammersmith and Fulham,276,GATv2,0.3494,0.1197,0.0904
vc_ai23_osm,42,1,Haringey,461,HistAvg,0.2468,0.0993,0.0752
vc_ai23_osm,42,1,Haringey,461,RF,0.2344,0.0983,0.0714
vc_ai23_osm,42,1,Haringey,461,MLP,0.2355,0.0966,0.0718
vc_ai23_osm,42,1,Haringey,461,GATv2,0.3055,0.118,0.0931
vc_ai23_osm,42,1,Harrow,432,HistAvg,0.2687,0.1107,0.0854
vc_ai23_osm,42,1,Harrow,432,RF,0.2623,0.1069,0.0834
vc_ai23_osm,42,1,Harrow,432,MLP,0.2722,0.1107,0.0865
vc_ai23_osm,42,1,Harrow,432,GATv2,0.2692,0.1105,0.0856
vc_ai23_osm,42,1,Havering,691,HistAvg,0.3985,0.1176,0.0914
vc_ai23_osm,42,1,Havering,691,RF,0.3508,0.1001,0.0804
vc_ai23_osm,42,1,Havering,691,MLP,0.3284,0.0986,0.0753
vc_ai23_osm,42,1,Havering,691,GATv2,0.3554,0.106,0.0815
vc_ai23_osm,42,1,Hillingdon,706,HistAvg,0.3386,0.1236,0.0987
vc_ai23_osm,42,1,Hillingdon,706,RF,0.3247,0.1205,0.0946
vc_ai23_osm,42,1,Hillingdon,706,MLP,0.3253,0.1181,0.0948
vc_ai23_osm,42,1,Hillingdon,706,GATv2,0.3726,0.1374,0.1086
vc_ai23_osm,42,1,Hounslow,651,HistAvg,0.3835,0.1454,0.1217
vc_ai23_osm,42,1,Hounslow,651,RF,0.3731,0.1459,0.1184
vc_ai23_osm,42,1,Hounslow,651,MLP,0.3632,0.1409,0.1153
vc_ai23_osm,42,1,Hounslow,651,GATv2,0.3635,0.1397,0.1154
vc_ai23_osm,42,1,Islington,349,HistAvg,0.2331,0.0923,0.0735
vc_ai23_osm,42,1,Islington,349,RF,0.2122,0.0852,0.0669
vc_ai23_osm,42,1,Islington,349,MLP,0.2204,0.0877,0.0695
vc_ai23_osm,42,1,Islington,349,GATv2,0.2507,0.0986,0.079
vc_ai23_osm,42,1,Kensington and Chelsea,260,HistAvg,0.2033,0.0858,0.0587
vc_ai23_osm,42,1,Kensington and Chelsea,260,RF,0.2233,0.0925,0.0644
vc_ai23_osm,42,1,Kensington and Chelsea,260,MLP,0.2208,0.0911,0.0637
vc_ai23_osm,42,1,Kensington and Chelsea,260,GATv2,0.2182,0.0894,0.063
vc_ai23_osm,42,1,Kingston upon Thames,391,HistAvg,0.302,0.1182,0.0951
vc_ai23_osm,42,1,Kingston upon Thames,391,RF,0.2925,0.116,0.0921
vc_ai23_osm,42,1,Kingston upon Thames,391,MLP,0.2874,0.1143,0.0905
vc_ai23_osm,42,1,Kingston upon Thames,391,GATv2,0.2876,0.1147,0.0905
vc_ai23_osm,42,1,Lambeth,577,HistAvg,0.2603,0.1061,0.0797
vc_ai23_osm,42,1,Lambeth,577,RF,0.2605,0.106,0.0797
vc_ai23_osm,42,1,Lambeth,577,MLP,0.2537,0.1035,0.0777
vc_ai23_osm,42,1,Lambeth,577,GATv2,0.2793,0.1116,0.0855
vc_ai23_osm,42,1,Lewisham,609,HistAvg,0.2323,0.0882,0.0675
vc_ai23_osm,42,1,Lewisham,609,RF,0.2389,0.0922,0.0694
vc_ai23_osm,42,1,Lewisham,609,MLP,0.235,0.0899,0.0683
vc_ai23_osm,42,1,Lewisham,609,GATv2,0.2377,0.0911,0.0691
vc_ai23_osm,42,1,Merton,457,HistAvg,0.2943,0.1133,0.0885
vc_ai23_osm,42,1,Merton,457,RF,0.3009,0.1136,0.0904
vc_ai23_osm,42,1,Merton,457,MLP,0.2896,0.1124,0.087
vc_ai23_osm,42,1,Merton,457,GATv2,0.2866,0.1116,0.0861
vc_ai23_osm,42,1,Newham,465,HistAvg,0.2989,0.1086,0.0853
vc_ai23_osm,42,1,Newham,465,RF,0.3024,0.1092,0.0862
vc_ai23_osm,42,1,Newham,465,MLP,0.3165,0.1137,0.0903
vc_ai23_osm,42,1,Newham,465,GATv2,0.3122,0.1121,0.089
vc_ai23_osm,42,1,Redbridge,539,HistAvg,0.3258,0.1121,0.0901
vc_ai23_osm,42,1,Redbridge,539,RF,0.3084,0.1069,0.0853
vc_ai23_osm,42,1,Redbridge,539,MLP,0.314,0.1066,0.0868
vc_ai23_osm,42,1,Redbridge,539,GATv2,0.553,0.1833,0.1529
vc_ai23_osm,42,1,Richmond upon Thames,484,HistAvg,0.3128,0.1172,0.0947
vc_ai23_osm,42,1,Richmond upon Thames,484,RF,0.3051,0.1155,0.0923
vc_ai23_osm,42,1,Richmond upon Thames,484,MLP,0.297,0.1138,0.0899
vc_ai23_osm,42,1,Richmond upon Thames,484,GATv2,0.3048,0.1198,0.0922
vc_ai23_osm,42,1,Southwark,583,HistAvg,0.2864,0.1213,0.0928
vc_ai23_osm,42,1,Southwark,583,RF,0.2661,0.1106,0.0862
vc_ai23_osm,42,1,Southwark,583,MLP,0.2746,0.1156,0.089
vc_ai23_osm,42,1,Southwark,583,GATv2,0.2702,0.1137,0.0876
vc_ai23_osm,42,1,Sutton,421,HistAvg,0.2154,0.0839,0.0617
vc_ai23_osm,42,1,Sutton,421,RF,0.2163,0.0857,0.062
vc_ai23_osm,42,1,Sutton,421,MLP,0.2162,0.0856,0.0619
vc_ai23_osm,42,1,Sutton,421,GATv2,0.2233,0.0863,0.064
vc_ai23_osm,42,1,Tower Hamlets,381,HistAvg,0.3695,0.1209,0.1004
vc_ai23_osm,42,1,Tower Hamlets,381,RF,0.3489,0.1174,0.0948
vc_ai23_osm,42,1,Tower Hamlets,381,MLP,0.3833,0.1265,0.1042
vc_ai23_osm,42,1,Tower Hamlets,381,GATv2,0.3845,0.1271,0.1045
vc_ai23_osm,42,1,Waltham Forest,492,HistAvg,0.3383,0.12,0.0958
vc_ai23_osm,42,1,Waltham Forest,492,RF,0.3441,0.1233,0.0974
vc_ai23_osm,42,1,Waltham Forest,492,MLP,0.3127,0.1155,0.0885
vc_ai23_osm,42,1,Waltham Forest,492,GATv2,0.3191,0.1165,0.0904
vc_ai23_osm,42,1,Wandsworth,481,HistAvg,0.2626,0.1063,0.0812
vc_ai23_osm,42,1,Wandsworth,481,RF,0.2698,0.1081,0.0834
vc_ai23_osm,42,1,Wandsworth,481,MLP,0.2647,0.1062,0.0819
vc_ai23_osm,42,1,Wandsworth,481,GATv2,0.2657,0.1062,0.0822
vc_ai23_osm,42,1,Westminster,419,HistAvg,0.3117,0.1193,0.0914
vc_ai23_osm,42,1,Westminster,419,RF,0.3153,0.1177,0.0925
vc_ai23_osm,42,1,Westminster,419,MLP,0.3028,0.1167,0.0888
vc_ai23_osm,42,1,Westminster,419,GATv2,0.3301,0.1249,0.0968
zheng_fusion,42,1,Barking and Dagenham,364,HistAvg,0.893,570.009,262.968
zheng_fusion,42,1,Barking and Dagenham,364,MLR,0.7043,534.701,207.417
zheng_fusion,42,1,Barking and Dagenham,364,RF,0.6935,518.838,204.243
zheng_fusion,42,1,Barking and Dagenham,364,XGBoost,0.6706,504.096,197.476
zheng_fusion,42,1,Barking and Dagenham,364,MLP,0.6811,524.479,200.563
zheng_fusion,42,1,Barking and Dagenham,364,GATv2,0.7229,560.407,212.881
zheng_fusion,42,1,Barnet,993,HistAvg,1.2395,379.816,265.098
zheng_fusion,42,1,Barnet,993,MLR,0.6935,348.166,148.322
zheng_fusion,42,1,Barnet,993,RF,0.6598,309.932,141.12
zheng_fusion,42,1,Barnet,993,XGBoost,0.6577,301.16,140.667
zheng_fusion,42,1,Barnet,993,MLP,0.6734,309.83,144.021
zheng_fusion,42,1,Barnet,993,GATv2,0.7159,322.361,153.1
zheng_fusion,42,1,Bexley,672,HistAvg,1.6969,388.739,256.754
zheng_fusion,42,1,Bexley,672,MLR,0.6933,305.878,104.9
zheng_fusion,42,1,Bexley,672,RF,0.6847,324.38,103.606
zheng_fusion,42,1,Bexley,672,XGBoost,0.6921,301.404,104.715
zheng_fusion,42,1,Bexley,672,MLP,0.6839,304.498,103.475
zheng_fusion,42,1,Bexley,672,GATv2,0.7606,343.481,115.089
zheng_fusion,42,1,Brent,575,HistAvg,0.8181,541.496,311.062
zheng_fusion,42,1,Brent,575,MLR,0.6306,475.734,239.761
zheng_fusion,42,1,Brent,575,RF,0.652,492.364,247.922
zheng_fusion,42,1,Brent,575,XGBoost,0.642,479.007,244.099
zheng_fusion,42,1,Brent,575,MLP,0.6221,466.001,236.535
zheng_fusion,42,1,Brent,575,GATv2,0.6898,513.731,262.258
zheng_fusion,42,1,Bromley,1179,HistAvg,2.6075,309.255,265.171
zheng_fusion,42,1,Bromley,1179,MLR,0.6641,169.238,67.537
zheng_fusion,42,1,Bromley,1179,RF,0.6545,185.347,66.561
zheng_fusion,42,1,Bromley,1179,XGBoost,0.6504,173.117,66.142
zheng_fusion,42,1,Bromley,1179,MLP,0.6595,163.302,67.068
zheng_fusion,42,1,Bromley,1179,GATv2,0.7112,181.807,72.324
zheng_fusion,42,1,Camden,424,HistAvg,0.8666,609.429,349.975
zheng_fusion,42,1,Camden,424,MLR,0.5214,446.19,210.558
zheng_fusion,42,1,Camden,424,RF,0.523,449.668,211.207
zheng_fusion,42,1,Camden,424,XGBoost,0.539,460.715,217.675
zheng_fusion,42,1,Camden,424,MLP,0.5026,419.062,202.953
zheng_fusion,42,1,Camden,424,GATv2,0.658,510.298,265.717
zheng_fusion,42,1,City of London,101,HistAvg,0.798,914.764,520.033
zheng_fusion,42,1,City of London,101,MLR,0.5655,708.56,368.551
zheng_fusion,42,1,City of London,101,RF,0.5729,731.442,373.354
zheng_fusion,42,1,City of London,101,XGBoost,0.5667,703.402,369.289
zheng_fusion,42,1,City of London,101,MLP,0.5702,658.32,371.594
zheng_fusion,42,1,City of London,101,GATv2,0.7855,946.188,511.913
zheng_fusion,42,1,Croydon,1019,HistAvg,1.5477,343.611,254.841
zheng_fusion,42,1,Croydon,1019,MLR,0.6755,274.015,111.225
zheng_fusion,42,1,Croydon,1019,RF,0.6783,278.265,111.688
zheng_fusion,42,1,Croydon,1019,XGBoost,0.6603,264.784,108.717
zheng_fusion,42,1,Croydon,1019,MLP,0.6678,271.155,109.957
zheng_fusion,42,1,Croydon,1019,GATv2,0.7071,284.764,116.437
zheng_fusion,42,1,Ealing,683,HistAvg,0.9636,570.286,318.126
zheng_fusion,42,1,Ealing,683,MLR,0.6504,470.834,214.746
zheng_fusion,42,1,Ealing,683,RF,0.6688,502.064,220.826
zheng_fusion,42,1,Ealing,683,XGBoost,0.6339,466.953,209.298
zheng_fusion,42,1,Ealing,683,MLP,0.6386,463.697,210.841
zheng_fusion,42,1,Ealing,683,GATv2,0.7648,569.512,252.515
zheng_fusion,42,1,Enfield,707,HistAvg,1.1452,433.336,276.391
zheng_fusion,42,1,Enfield,707,MLR,0.6777,363.783,163.561
zheng_fusion,42,1,Enfield,707,RF,0.7019,394.193,169.399
zheng_fusion,42,1,Enfield,707,XGBoost,0.7009,394.895,169.168
zheng_fusion,42,1,Enfield,707,MLP,0.6669,359.644,160.957
zheng_fusion,42,1,Enfield,707,GATv2,0.7814,428.456,188.593
zheng_fusion,42,1,Greenwich,659,HistAvg,0.9994,596.257,285.229
zheng_fusion,42,1,Greenwich,659,MLR,0.6641,515.151,189.529
zheng_fusion,42,1,Greenwich,659,RF,0.656,538.087,187.228
zheng_fusion,42,1,Greenwich,659,XGBoost,0.6363,526.515,181.603
zheng_fusion,42,1,Greenwich,659,MLP,0.6558,510.533,187.158
zheng_fusion,42,1,Greenwich,659,GATv2,0.7265,547.373,207.331
zheng_fusion,42,1,Hackney,442,HistAvg,0.8267,512.63,325.701
zheng_fusion,42,1,Hackney,442,MLR,0.4995,366.237,196.81
zheng_fusion,42,1,Hackney,442,RF,0.5326,391.617,209.832
zheng_fusion,42,1,Hackney,442,XGBoost,0.5063,361.219,199.469
zheng_fusion,42,1,Hackney,442,MLP,0.4931,357.909,194.254
zheng_fusion,42,1,Hackney,442,GATv2,0.6877,479.758,270.956
zheng_fusion,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
zheng_fusion,42,1,Hammersmith and Fulham,276,MLR,0.6967,659.552,330.33
zheng_fusion,42,1,Hammersmith and Fulham,276,RF,0.673,677.794,319.098
zheng_fusion,42,1,Hammersmith and Fulham,276,XGBoost,0.6941,673.634,329.077
zheng_fusion,42,1,Hammersmith and Fulham,276,MLP,0.6872,646.16,325.807
zheng_fusion,42,1,Hammersmith and Fulham,276,GATv2,0.6958,690.919,329.884
zheng_fusion,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
zheng_fusion,42,1,Haringey,461,MLR,0.6572,625.971,297.864
zheng_fusion,42,1,Haringey,461,RF,0.6623,678.695,300.208
zheng_fusion,42,1,Haringey,461,XGBoost,0.6837,689.043,309.917
zheng_fusion,42,1,Haringey,461,MLP,0.6346,619.24,287.619
zheng_fusion,42,1,Haringey,461,GATv2,0.6904,679.712,312.911
zheng_fusion,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
zheng_fusion,42,1,Harrow,432,MLR,0.634,296.505,149.177
zheng_fusion,42,1,Harrow,432,RF,0.6324,300.483,148.808
zheng_fusion,42,1,Harrow,432,XGBoost,0.6014,280.506,141.514
zheng_fusion,42,1,Harrow,432,MLP,0.6201,283.054,145.909
zheng_fusion,42,1,Harrow,432,GATv2,0.7511,359.967,176.747
zheng_fusion,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
zheng_fusion,42,1,Havering,691,MLR,0.712,354.724,119.289
zheng_fusion,42,1,Havering,691,RF,0.7215,366.109,120.889
zheng_fusion,42,1,Havering,691,XGBoost,0.879,372.771,147.268
zheng_fusion,42,1,Havering,691,MLP,0.7073,348.011,118.504
zheng_fusion,42,1,Havering,691,GATv2,0.7754,365.952,129.914
zheng_fusion,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
zheng_fusion,42,1,Hillingdon,706,MLR,0.7117,485.526,169.552
zheng_fusion,42,1,Hillingdon,706,RF,0.7647,559.197,182.194
zheng_fusion,42,1,Hillingdon,706,XGBoost,0.7618,527.187,181.497
zheng_fusion,42,1,Hillingdon,706,MLP,0.7296,499.557,173.832
zheng_fusion,42,1,Hillingdon,706,GATv2,0.8025,574.675,191.182
zheng_fusion,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
zheng_fusion,42,1,Hounslow,651,MLR,0.6382,361.817,159.345
zheng_fusion,42,1,Hounslow,651,RF,0.6539,370.987,163.263
zheng_fusion,42,1,Hounslow,651,XGBoost,0.6377,350.568,159.231
zheng_fusion,42,1,Hounslow,651,MLP,0.6162,337.407,153.85
zheng_fusion,42,1,Hounslow,651,GATv2,0.7326,399.646,182.925
zheng_fusion,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
zheng_fusion,42,1,Islington,349,MLR,0.5887,621.572,305.82
zheng_fusion,42,1,Islington,349,RF,0.5871,626.78,305.001
zheng_fusion,42,1,Islington,349,XGBoost,0.5884,595.045,305.683
zheng_fusion,42,1,Islington,349,MLP,0.5869,607.002,304.891
zheng_fusion,42,1,Islington,349,GATv2,0.661,650.191,343.394
zheng_fusion,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
zheng_fusion,42,1,Kensington and Chelsea,260,MLR,0.5986,425.149,259.509
zheng_fusion,42,1,Kensington and Chelsea,260,RF,0.5484,406.399,237.759
zheng_fusion,42,1,Kensington and Chelsea,260,XGBoost,0.5507,401.197,238.747
zheng_fusion,42,1,Kensington and Chelsea,260,MLP,0.5803,401.402,251.594
zheng_fusion,42,1,Kensington and Chelsea,260,GATv2,0.6059,435.332,262.677
zheng_fusion,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
zheng_fusion,42,1,Kingston upon Thames,391,MLR,0.7114,495.003,165.752
zheng_fusion,42,1,Kingston upon Thames,391,RF,0.7084,518.368,165.062
zheng_fusion,42,1,Kingston upon Thames,391,XGBoost,0.6785,490.933,158.096
zheng_fusion,42,1,Kingston upon Thames,391,MLP,0.6924,480.688,161.329
zheng_fusion,42,1,Kingston upon Thames,391,GATv2,0.7507,513.918,174.916
zheng_fusion,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
zheng_fusion,42,1,Lambeth,577,MLR,0.6441,835.301,320.379
zheng_fusion,42,1,Lambeth,577,RF,0.6296,828.417,313.152
zheng_fusion,42,1,Lambeth,577,XGBoost,0.6209,805.317,308.834
zheng_fusion,42,1,Lambeth,577,MLP,0.6087,801.273,302.77
zheng_fusion,42,1,Lambeth,577,GATv2,0.7645,942.394,380.242
zheng_fusion,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
zheng_fusion,42,1,Lewisham,609,MLR,0.5984,400.521,176.196
zheng_fusion,42,1,Lewisham,609,RF,0.6069,426.002,178.72
zheng_fusion,42,1,Lewisham,609,XGBoost,0.6227,437.131,183.374
zheng_fusion,42,1,Lewisham,609,MLP,0.6006,399.495,176.85
zheng_fusion,42,1,Lewisham,609,GATv2,0.7202,499.063,212.07
zheng_fusion,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
zheng_fusion,42,1,Merton,457,MLR,0.6653,422.94,172.39
zheng_fusion,42,1,Merton,457,RF,0.6571,438.249,170.263
zheng_fusion,42,1,Merton,457,XGBoost,0.6766,441.689,175.322
zheng_fusion,42,1,Merton,457,MLP,0.6558,419.699,169.943
zheng_fusion,42,1,Merton,457,GATv2,0.7333,486.158,190.01
zheng_fusion,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
zheng_fusion,42,1,Newham,465,MLR,0.5694,375.153,218.299
zheng_fusion,42,1,Newham,465,RF,0.6077,415.179,232.974
zheng_fusion,42,1,Newham,465,XGBoost,0.615,414.898,235.786
zheng_fusion,42,1,Newham,465,MLP,0.5755,384.329,220.637
zheng_fusion,42,1,Newham,465,GATv2,0.6411,444.952,245.788
zheng_fusion,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
zheng_fusion,42,1,Redbridge,539,MLR,0.682,361.306,167.795
zheng_fusion,42,1,Redbridge,539,RF,0.6852,369.409,168.573
zheng_fusion,42,1,Redbridge,539,XGBoost,0.6522,334.046,160.465
zheng_fusion,42,1,Redbridge,539,MLP,0.6657,344.272,163.785
zheng_fusion,42,1,Redbridge,539,GATv2,0.6956,354.888,171.144
zheng_fusion,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
zheng_fusion,42,1,Richmond upon Thames,484,MLR,0.6485,268.456,120.392
zheng_fusion,42,1,Richmond upon Thames,484,RF,0.6594,266.909,122.405
zheng_fusion,42,1,Richmond upon Thames,484,XGBoost,0.6782,271.139,125.892
zheng_fusion,42,1,Richmond upon Thames,484,MLP,0.6868,257.891,127.504
zheng_fusion,42,1,Richmond upon Thames,484,GATv2,0.7338,290.939,136.224
zheng_fusion,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
zheng_fusion,42,1,Southwark,583,MLR,0.581,644.255,279.801
zheng_fusion,42,1,Southwark,583,RF,0.6161,722.073,296.708
zheng_fusion,42,1,Southwark,583,XGBoost,0.5916,696.828,284.892
zheng_fusion,42,1,Southwark,583,MLP,0.5819,671.016,280.205
zheng_fusion,42,1,Southwark,583,GATv2,0.6874,759.526,331.001
zheng_fusion,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
zheng_fusion,42,1,Sutton,421,MLR,0.6465,226.834,105.205
zheng_fusion,42,1,Sutton,421,RF,0.675,243.169,109.846
zheng_fusion,42,1,Sutton,421,XGBoost,0.6911,248.006,112.475
zheng_fusion,42,1,Sutton,421,MLP,0.6417,220.471,104.435
zheng_fusion,42,1,Sutton,421,GATv2,0.7624,268.388,124.069
zheng_fusion,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
zheng_fusion,42,1,Tower Hamlets,381,MLR,0.5742,302.307,163.227
zheng_fusion,42,1,Tower Hamlets,381,RF,0.6036,310.006,171.589
zheng_fusion,42,1,Tower Hamlets,381,XGBoost,0.585,305.412,166.295
zheng_fusion,42,1,Tower Hamlets,381,MLP,0.5862,297.25,166.658
zheng_fusion,42,1,Tower Hamlets,381,GATv2,0.7043,370.877,200.226
zheng_fusion,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
zheng_fusion,42,1,Waltham Forest,492,MLR,0.7183,501.817,227.193
zheng_fusion,42,1,Waltham Forest,492,RF,0.6405,461.445,202.569
zheng_fusion,42,1,Waltham Forest,492,XGBoost,0.6609,477.32,209.031
zheng_fusion,42,1,Waltham Forest,492,MLP,0.6797,470.824,214.988
zheng_fusion,42,1,Waltham Forest,492,GATv2,0.7107,496.542,224.801
zheng_fusion,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
zheng_fusion,42,1,Wandsworth,481,MLR,0.634,569.571,269.459
zheng_fusion,42,1,Wandsworth,481,RF,0.6413,586.685,272.53
zheng_fusion,42,1,Wandsworth,481,XGBoost,0.6379,584.862,271.112
zheng_fusion,42,1,Wandsworth,481,MLP,0.6304,563.556,267.89
zheng_fusion,42,1,Wandsworth,481,GATv2,0.6822,615.546,289.945
zheng_fusion,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
zheng_fusion,42,1,Westminster,419,MLR,0.5828,706.27,380.071
zheng_fusion,42,1,Westminster,419,RF,0.5606,718.197,365.594
zheng_fusion,42,1,Westminster,419,XGBoost,0.5787,701.358,377.379
zheng_fusion,42,1,Westminster,419,MLP,0.5453,670.494,355.606
zheng_fusion,42,1,Westminster,419,GATv2,0.7046,870.962,459.485
zheng_fusion,42,1,Barking and Dagenham,364,GATv2-Fusion,0.7302,543.612,215.032
zheng_fusion,42,1,Barnet,993,GATv2-Fusion,0.7394,322.216,158.131
zheng_fusion,42,1,Bexley,672,GATv2-Fusion,0.7543,339.862,114.13
zheng_fusion,42,1,Brent,575,GATv2-Fusion,0.6794,511.411,258.32
zheng_fusion,42,1,Bromley,1179,GATv2-Fusion,0.6691,175.622,68.044
zheng_fusion,42,1,Camden,424,GATv2-Fusion,0.7412,573.728,299.308
zheng_fusion,42,1,City of London,101,GATv2-Fusion,0.6568,820.504,428.019
zheng_fusion,42,1,Croydon,1019,GATv2-Fusion,0.6995,282.778,115.176
zheng_fusion,42,1,Ealing,683,GATv2-Fusion,0.7152,516.742,236.142
zheng_fusion,42,1,Enfield,707,GATv2-Fusion,0.8002,432.223,193.121
zheng_fusion,42,1,Greenwich,659,GATv2-Fusion,0.7185,527.412,205.043
zheng_fusion,42,1,Hackney,442,GATv2-Fusion,0.6691,467.287,263.629
zheng_fusion,42,1,Hammersmith and Fulham,276,GATv2-Fusion,0.7039,710.488,333.728
zheng_fusion,42,1,Haringey,461,GATv2-Fusion,0.702,676.867,318.184
zheng_fusion,42,1,Harrow,432,GATv2-Fusion,0.6963,331.943,163.836
zheng_fusion,42,1,Havering,691,GATv2-Fusion,0.7723,398.059,129.389
zheng_fusion,42,1,Hillingdon,706,GATv2-Fusion,0.7663,549.917,182.563
zheng_fusion,42,1,Hounslow,651,GATv2-Fusion,0.7669,421.854,191.492
zheng_fusion,42,1,Islington,349,GATv2-Fusion,0.632,644.657,328.316
zheng_fusion,42,1,Kensington and Chelsea,260,GATv2-Fusion,0.6728,445.794,291.677
zheng_fusion,42,1,Kingston upon Thames,391,GATv2-Fusion,0.7968,555.705,185.662
zheng_fusion,42,1,Lambeth,577,GATv2-Fusion,0.694,877.343,345.193
zheng_fusion,42,1,Lewisham,609,GATv2-Fusion,0.7095,482.763,208.927
zheng_fusion,42,1,Merton,457,GATv2-Fusion,0.7039,462.338,182.411
zheng_fusion,42,1,Newham,465,GATv2-Fusion,0.6416,450.999,245.969
zheng_fusion,42,1,Redbridge,539,GATv2-Fusion,0.7802,403.923,191.949
zheng_fusion,42,1,Richmond upon Thames,484,GATv2-Fusion,0.6705,293.633,124.477
zheng_fusion,42,1,Southwark,583,GATv2-Fusion,0.6733,703.845,324.245
zheng_fusion,42,1,Sutton,421,GATv2-Fusion,0.7663,267.296,124.708
zheng_fusion,42,1,Tower Hamlets,381,GATv2-Fusion,0.6781,345.819,192.765
zheng_fusion,42,1,Waltham Forest,492,GATv2-Fusion,0.6716,456.29,212.424
zheng_fusion,42,1,Wandsworth,481,GATv2-Fusion,0.6743,617.118,286.56
zheng_fusion,42,1,Westminster,419,GATv2-Fusion,0.5869,736.699,382.736
